ASUS DUAL Radeon RX 5700 EVO OC 8GB GDDR6,"R8,599 Including VAT",https://www.evetech.co.za/asus-dual-radeon-rx-5700-evo-oc-8gb-gddr6/best-deal/8521.aspx
ASUS GeForce GT 710 1GB GDDR5 Graphics Card,R999 Including VAT,https://www.evetech.co.za/asus-geforce-gt-710-1gb-gddr5-graphics-card/best-deal/8969.aspx
ASUS GeForce GT 710 2GB GDDR5 Graphics Card,"R1,149 Including VAT",https://www.evetech.co.za/asus-geforce-gt-710-2gb-gddr5-graphics-card/best-deal/5612.aspx
ASUS GeForce RTX 2060 Super Dual EVO OC 8GB,"R9,499 Including VAT",https://www.evetech.co.za/asus-geforce-rtx-2060-super-dual-evo-oc-8gb/best-deal/6839.aspx
ASUS GeForce RTX 3070 OC Dual 8GB GDDR6,"R16,499 Including VAT",https://www.evetech.co.za/asus-geforce-rtx-3070-oc-dual-8gb-gddr6/best-deal/9874.aspx
ASUS Phoenix GTX 1650 OC Edition 4GB,"R3,499 Including VAT",https://www.evetech.co.za/asus-phoenix-gtx-1650-oc-edition-4gb/best-deal/5865.aspx
ASUS Phoenix GTX 1660 Super OC 6GB Graphics Card,"R5,299 Including VAT",https://www.evetech.co.za/asus-phoenix-gtx-1660-super-oc-6gb-graphics-card/best-deal/8462.aspx
ASUS ROG GeForce RTX NVLink wtih Aura Sync RGB 4-Slot,"R1,899 Including VAT",https://www.evetech.co.za/asus-rog-geforce-rtx-nvlink-wtih-aura-sync-rgb-4-slot/best-deal/4671.aspx
ASUS ROG STRIX RX 5600 XT OC Gaming 6GB GDDR6 Graphics Card,"R9,999 Including VAT",https://www.evetech.co.za/asus-rog-strix-rx-5600-xt-oc-gaming-6gb-gddr6-graphics-card/best-deal/7795.aspx
ASUS ROG Strix GeForce RTX 2060 SUPER OC,"R13,199 Including VAT",https://www.evetech.co.za/asus-rog-strix-geforce-rtx-2060-super-oc-edition/best-deal/6604.aspx
ASUS ROG Strix GeForce RTX 3070 8GB,"R17,499 Including VAT",https://www.evetech.co.za/asus-rog-strix-geforce-rtx-3070-8gb/best-deal/9896.aspx
ASUS ROG Strix RTX 2060 SUPER Advanced 8GB,"R12,899 Including VAT",https://www.evetech.co.za/asus-rog-strix-rtx-2060-super-advanced-8gb/best-deal/7209.aspx
ASUS ROG Strix RTX 3080 10GB Gaming,"R22,799 Including VAT",https://www.evetech.co.za/asus-rog-strix-rtx-3080-10gb-gaming/best-deal/9701.aspx
ASUS ROG Strix RTX 3080 OC 10GB Gaming,"R23,699 Including VAT",https://www.evetech.co.za/asus-rog-strix-rtx-3080-oc-10gb-gaming/best-deal/9700.aspx
ASUS ROG Strix RTX 3090 24GB Gaming,"R45,399 Including VAT",https://www.evetech.co.za/asus-rog-strix-rtx-3090-24gb-gaming/best-deal/9697.aspx
ASUS ROG Strix RTX 3090 OC 24GB Gaming,"R46,499 Including VAT",https://www.evetech.co.za/asus-rog-strix-rtx-3090-oc-24gb-gaming/best-deal/9696.aspx
ASUS ROG Strix RX 5700 OC 8GB GDDR6 Graphics Card,"R7,999 Including VAT",https://www.evetech.co.za/asus-rog-strix-rx-5700-oc-8gb-gddr6-graphics-card/best-deal/6906.aspx
ASUS ROG Strix RX 5700 XT OC 8GB GDDR6 Graphics Card,"R8,999 Including VAT",https://www.evetech.co.za/asus-rog-strix-rx-5700-xt-oc-8gb-gddr6-graphics-card/best-deal/6905.aspx
ASUS ROG Strix Radeon RX 5500 XT OC 8GB Graphics Card,"R5,999 Including VAT",https://www.evetech.co.za/asus-rog-strix-radeon-rx-5500-xt-oc-8gb-graphics-card/best-deal/8189.aspx
ASUS RTX 2070 Dual Mini OC 8GB GDDR6 Graphics Card,"R9,999 Including VAT",https://www.evetech.co.za/asus-rtx-2070-dual-mini-oc-8gb-gddr6-graphics-card/best-deal/7796.aspx
ASUS RX 570 Expedition 4GB GDDR5 Graphics Card,"R2,999 Including VAT",https://www.evetech.co.za/asus-rx-570-expedition-4gb-gddr5-graphics-card/best-deal/3765.aspx
ASUS Radeon RX 580 Dual 4GB GDDR5 Graphics Card,"R3,999 Including VAT",https://www.evetech.co.za/asus-radeon-rx-580-dual-4gb-gddr5-graphics-card/best-deal/3744.aspx
ASUS Radeon RX 580 OC Dual Edition 4GB GDDR5 Graphics Card,"R4,499 Including VAT",https://www.evetech.co.za/asus-radeon-rx-580-dual-oc-edition-4gb-graphics-card/best-deal/3743.aspx
ASUS TUF 3 RX 5600 XT EVO OC Gaming 6GB Graphics Card,"R6,999 Including VAT",https://www.evetech.co.za/asus-tuf-3-rx-5600-xt-evo-oc-gaming-6gb-graphics-card/best-deal/7794.aspx
ASUS TUF Gaming X3 5700 OC 8GB GDDR6 Graphics Card,"R10,699 Including VAT",https://www.evetech.co.za/asus-tuf-gaming-x3-5700-oc-8gb-gddr6/best-deal/7288.aspx
ASUS TUF RTX 3080 10GB Gaming,"R20,599 Including VAT",https://www.evetech.co.za/asus-tuf-rtx-3080-10gb-gaming/best-deal/9703.aspx
ASUS TUF RTX 3080 OC 10GB Gaming,"R21,399 Including VAT",https://www.evetech.co.za/asus-tuf-rtx-3080-oc-10gb-gaming/best-deal/9702.aspx
ASUS TUF RTX 3090 24GB Gaming,"R43,199 Including VAT",https://www.evetech.co.za/asus-tuf-rtx-3090-24gb-gaming/best-deal/9699.aspx
ASUS TUF RTX 3090 OC 24GB Gaming,"R43,899 Including VAT",https://www.evetech.co.za/asus-tuf-rtx-3090-oc-24gb-gaming/best-deal/9698.aspx
Asus AREZ Radeon RX 560 4GB EVO Graphics Card,"R2,399 Including VAT",https://www.evetech.co.za/asus-arez-radeon-rx-560-4gb-evo-graphics-card/best-deal/8957.aspx
Cooler Master ELV8 Graphic Card Holder,R399 Including VAT,https://www.evetech.co.za/cooler-master-elv8-graphic-card-holder/best-deal/8427.aspx
Gigabyte GT 1030 Low Profile 2GB DDR4 Graphics Card,"R1,999 Including VAT",https://www.evetech.co.za/gigabyte-gt-1030-low-profile-2gb-ddr4-graphics-card/best-deal/4782.aspx
MSI GTX 1650 VENTUS XS 4GB,"R3,499 Including VAT",https://www.evetech.co.za/msi-gtx-1650-ventus-xs-4gb/best-deal/5870.aspx
MSI GTX 1660 Super Gaming X 6GB GDDR6,"R6,999 Including VAT",https://www.evetech.co.za/msi-gtx-1660-super-gaming-x-6gb-gddr6/best-deal/7399.aspx
MSI GTX 1660 Super VENTUS XS 6GB GDDR6,"R5,999 Including VAT",https://www.evetech.co.za/msi-gtx-1660-super-ventus-xs-6gb-gddr6/best-deal/7397.aspx
MSI GTX 1660 Ti Gaming X 6GB,"R6,679 Including VAT",https://www.evetech.co.za/msi-gtx-1660-ti-gaming-x-6gb/best-deal/5422.aspx
MSI GeForce GT 1030 AERO 2GB OC,"R1,799 Including VAT",https://www.evetech.co.za/msi-gt-1030-aero-2gb-oc/best-deal/2775.aspx
MSI GeForce RTX 2070 Ventus 8GB GDDR6,"R9,999 Including VAT",https://www.evetech.co.za/msi-geforce-rtx-2070-ventus-8gb-gddr6/best-deal/9111.aspx
MSI GeForce RTX 3070 Gaming TRIO 8GB,"R16,499 Including VAT",https://www.evetech.co.za/msi-geforce-rtx-3070-gaming-trio-8gb/best-deal/9695.aspx
MSI GeForce RTX 3070 Gaming X TRIO 8GB,"R16,999 Including VAT",https://www.evetech.co.za/msi-geforce-rtx-3070-gaming-x-trio-8gb/best-deal/9694.aspx
MSI GeForce RTX 3070 VENTUS 2X 8GB,"R15,499 Including VAT",https://www.evetech.co.za/msi-geforce-rtx-3070-ventus-2x-8gb/best-deal/9679.aspx
MSI GeForce RTX 3070 VENTUS 2X 8GB OC,"R15,999 Including VAT",https://www.evetech.co.za/msi-geforce-rtx-3070-ventus-2x-8gb-oc/best-deal/9673.aspx
MSI GeForce RTX 3070 VENTUS 3X 8GB,"R15,499 Including VAT",https://www.evetech.co.za/msi-geforce-rtx-3070-ventus-3x-8gb/best-deal/9672.aspx
MSI GeForce RTX 3070 VENTUS 3X 8GB OC,"R15,999 Including VAT",https://www.evetech.co.za/msi-geforce-rtx-3070-ventus-3x-8gb-oc/best-deal/9666.aspx
MSI GeForce RTX 3080 Gaming TRIO 10GB,"R24,499 Including VAT",https://www.evetech.co.za/msi-geforce-rtx-3080-gaming-trio-10gb/best-deal/9693.aspx
MSI GeForce RTX 3080 Gaming X TRIO 10GB,"R24,999 Including VAT",https://www.evetech.co.za/msi-geforce-rtx-3080-gaming-x-trio-10gb/best-deal/9687.aspx
MSI GeForce RTX 3080 VENTUS 3X 10GB,"R23,499 Including VAT",https://www.evetech.co.za/msi-geforce-rtx-3080-ventus-3x-10gb/best-deal/9665.aspx
MSI GeForce RTX 3080 VENTUS 3X 10GB OC,"R23,999 Including VAT",https://www.evetech.co.za/msi-geforce-rtx-3080-ventus-3x-10gb-oc/best-deal/9659.aspx
MSI GeForce RTX 3090 Gaming TRIO 24GB,"R41,499 Including VAT",https://www.evetech.co.za/msi-geforce-rtx-3090-gaming-trio-24gb/best-deal/9686.aspx
MSI GeForce RTX 3090 Gaming X TRIO 24GB,"R41,999 Including VAT",https://www.evetech.co.za/msi-geforce-rtx-3090-gaming-x-trio-24gb/best-deal/9685.aspx
MSI GeForce RTX 3090 VENTUS 3X 24GB GDDR6X,"R39,499 Including VAT",https://www.evetech.co.za/msi-geforce-rtx-3090-ventus-3x-24gb-gddr6x/best-deal/9658.aspx
MSI GeForce RTX 3090 VENTUS 3X 24GB OC,"R39,999 Including VAT",https://www.evetech.co.za/msi-geforce-rtx-3090-ventus-3x-24gb-oc/best-deal/9657.aspx
MSI NVLink High Bandwidth GPU Bridge,"R1,299 Including VAT",https://www.evetech.co.za/msi-nvlink-high-bandwidth-gpu-bridge/best-deal/4742.aspx
MSI RTX 2060 SUPER GAMING 8GB GDDR6,"R9,999 Including VAT",https://www.evetech.co.za/msi-rtx-2060-super-gaming-8gb-gddr6/best-deal/6588.aspx
MSI RTX 2060 SUPER GAMING X 8GB GDDR6,"R10,299 Including VAT",https://www.evetech.co.za/msi-rtx-2060-super-gaming-x-8gb-gddr6/best-deal/6589.aspx
MSI RTX 2060 SUPER VENTUS OC,"R9,299 Including VAT",https://www.evetech.co.za/msi-rtx-2060-super-ventus-oc/best-deal/6605.aspx
MSI RTX 2070 SUPER VENTUS OC 8GB GDDR6,"R11,699 Including VAT",https://www.evetech.co.za/msi-rtx-2070-super-ventus-oc-8gb-gddr6/best-deal/6620.aspx
MSI Radeon RX 5500 XT MECH OC 8GB Graphics Card,"R5,999 Including VAT",https://www.evetech.co.za/msi-radeon-rx-5500-xt-mech-oc-8gb-graphics-card/best-deal/7822.aspx
MSI Radeon RX 5700 XT Gaming X 8GB,"R10,499 Including VAT",https://www.evetech.co.za/msi-radeon-rx-5700-xt-gaming-x-8gb-graphics-card/best-deal/7165.aspx
NVIDIA Quadro P1000 4GB GDDR5 Workstation Graphics Card,"R8,999 Including VAT",https://www.evetech.co.za/nvidia-quadro-p1000-4gb-gddr5-workstation-graphics-card/best-deal/6990.aspx
NVIDIA Quadro P2200 5GB GDDR5x,"R9,999 Including VAT",https://www.evetech.co.za/nvidia-quadro-p2200-5gb-gddr5x/best-deal/6991.aspx
NVIDIA Quadro P400 2GB GDDR5 Workstation Graphics Card,"R3,399 Including VAT",https://www.evetech.co.za/nvidia-quadro-p400-2gb-gddr5-workstation-graphics-card/best-deal/6969.aspx
NVIDIA Quadro P620 2GB GDDR5 Workstation Graphics Card,"R4,999 Including VAT",https://www.evetech.co.za/nvidia-quadro-p620-2gb-gddr5-workstation-graphics-card/best-deal/6979.aspx
NVIDIA Quadro RTX 4000 8GB GDDR6,"R18,999 Including VAT",https://www.evetech.co.za/nvidia-quadro-rtx4000-8gb-gddr6/best-deal/6992.aspx
PCE164P-NO3 VER0060 0.6M PCI-E 1X to 16X Riser Card Extender,R199 Including VAT,https://www.evetech.co.za/pce164p-no3-ver0060-0-6m-pci-e-1x-to-16x-riser-card-extender/best-deal/3033.aspx
1.8m DisplayPort to DisplayPort Cable,"R3,749.00",Save: R 100!,https://www.wootware.co.za/displayport-to-displayport-cable-1-8m.html
ASRock Radeon RX 570 Phantom Gaming D 4G PHANTOM-GDR-RX570-4G 4GB GDDR5 256-bit PCI-E 3.0 Desktop Graphics Card,"R3,079.00","Save: R 1,000!",https://www.wootware.co.za/asrock-radeon-rx-570-phantom-gaming-d-4g-phantom-gdr-rx570-4g-4gb-gddr5-256-bit-pci-e-3-0-desktop-graphics-card.html
Asus Phoenix Radeon RX550 PH-RX550-4G 4GB GDDR5 128-bit PCI-E 3.0 Desktop Graphics Card,"R7,799.00",Save: R 500!,https://www.wootware.co.za/asus-phoenix-radeon-rx550-ph-rx550-4g-4gb-gddr5-128-bit-pci-e-3-0-desktop-graphics-card.html
Asus Radeon RX 5700 XT ROG Strix Gaming OC ROG-STRIX-RX5700XT-O8G-GAMING 8GB GDDR6 256-bit PCI-E 4.0 Desktop Graphics Card,"R5,299.00","Save: R 1,700!",https://www.wootware.co.za/asus-radeon-rx-5700-xt-rog-strix-gaming-oc-rog-strix-rx5700xt-o8g-gaming-8gb-gddr6-256-bit-pci-e-4-0-desktop-graphics-card.html
Equip 3m HDMI 2.0 Cable,"R8,199.00",Save: R 60!,https://www.wootware.co.za/equip-3m-hdmi-cable.html
Galax GeForce RTX 2060 SUPER EX (1-Click OC) 26ISL6MPX2EX 8GB GDDR6 256-bit PCI-E 3.0 Desktop Graphics Card,"R9,999.00","Save: R 2,200!",https://www.wootware.co.za/galax-geforce-rtx-2060-super-ex-1-click-oc-26isl6mpx2ex-8gb-gddr6-256-bit-pci-e-3-0-desktop-graphics-card.html
Gigabyte GV-R57XTGAMING OC-8GD Radeon RX 5700 XT GAMING OC 8GB GDDR6 256-bit PCIe 4.0 Desktop Graphics Card,"R1,449.00","Save: R 2,000!",https://www.wootware.co.za/gigabyte-gv-r57xtgaming-oc-8gd-radeon-rx-5700-xt-gaming-oc-8gb-gddr6-256-bit-pcie-4-0-desktop-graphics-card.html
Gigabyte GeForce GTX 1660 SUPER MINI ITX OC 6G GV-N166SIXOC-6GD 6GB GDDR6 192-bit PCI-E 3.0 Desktop Graphics Card,"R3,999.00","Save: R 1,300!",https://www.wootware.co.za/gigabyte-geforce-gtx-1660-super-mini-itx-oc-6g-gv-n166sixoc-6gd-6gb-gddr6-192-bit-pci-e-3-0-desktop-graphics-card.html
Gigabyte GeForce RTX 2070 SUPER AORUS 8G GV-N207SAORUS-8GC 8GB GDDR6 256-bit PCIe 3.0 Desktop Graphics Card,"R2,079.00",Save: R 800!,https://www.wootware.co.za/gigabyte-geforce-rtx-2070-super-aorus-8g-gv-n207saorus-8gc-8gb-gddr6-256-bit-pcie-3-0-desktop-graphics-card.html
Gigabyte GeForce RTX 2070 SUPER GAMING OC 3X 8G GV-N207SGAMING OC-8GD 8GB GDDR6 256-bit PCIe 3.0 Desktop Graphics Card,"R1,499.00","Save: R 2,200!",https://www.wootware.co.za/gigabyte-geforce-rtx-2070-super-gaming-oc-3x-8g-gv-n207sgaming-oc-8gd-8gb-gddr6-192-bit-pcie-3-0-desktop-graphics-card.html
Gigabyte GeForce RTX 2070 SUPER WINDFORCE OC 3X 8G GV-N207SWF3OC-8GD 8GB GDDR6 192-bit PCIe 3.0 Desktop Graphics Card,"R13,799.00","Save: R 2,000!",https://www.wootware.co.za/gigabyte-geforce-rtx-2070-super-windforce-oc-3x-8g-gv-n207swf3oc-8gd-8gb-gddr6-192-bit-pcie-3-0-desktop-graphics-card.html
Gigabyte Radeon RX 5500 XT OC 4G GV-R55XTOC-4GD 4GB GDDR6 128-bit PCI-E 3.0 Desktop Graphics Card,"R6,199.00",Save: R 700!,https://www.wootware.co.za/gigabyte-radeon-rx-5500-xt-oc-4g-gv-r55xtoc-4gd-4gb-gddr6-128-bit-pci-e-3-0-desktop-graphics-card.html
Palit GeForce GT 1030 NE5103000646-1080F 2GB GDDR5 64-bit PCI-E 3.0 Desktop Graphics Card,"R6,049.00",Save: R 630!,https://www.wootware.co.za/palit-geforce-gt-1030-single-ne5103000646-1080f-2gb-gddr5-64-bit-pci-e-3-0-desktop-graphics-card.html
Palit GeForce GT 710 Single NEAT7100HD46-2080F 2GB DDR3 64-bit PCI-E 2.0 Desktop Graphics Card,"R9,099.00",Save: R 360!,https://www.wootware.co.za/palit-geforce-gt-710-single-neat7100hd46-2080f-2gb-ddr3-64-bit-pci-e-2-0-desktop-graphics-card.html
Palit GeForce GTX 1660 SUPER GamingPro OC NE6166SS18J9-1160A 6GB GDDR6 192-bit PCI-E 3.0 Desktop Graphics Card,"R6,399.00","Save: R 1,500!",https://www.wootware.co.za/palit-geforce-gtx-1660-super-gamingpro-oc-ne6166ss18j9-1160a-6gb-gddr6-192-bit-pci-e-3-0-desktop-graphics-card.html
Palit GeForce RTX 2060 Dual OC NE62060S18J9-1160A 6GB GDDR6 192-bit PCI-E 3.0 Desktop Graphics Card,"R4,899.00","Save: R 2,400!",https://www.wootware.co.za/palit-geforce-rtx-2060-dual-oc-ne62060s18j9-1160a-6gb-gddr6-192-bit-pci-e-3-0-desktop-graphics-card.html
Palit GeForce RTX 2060 SUPER Dual NE6206S018P2-1160A 8GB GDDR6 256-bit PCI-E 3.0 Desktop Graphics Card,R869.00,"Save: R 3,000!",https://www.wootware.co.za/palit-geforce-rtx-2060-super-dual-ne6206s018p2-1160a-8gb-gddr6-256-bit-pci-e-3-0-desktop-graphics-card.html
Palit GeForce RTX 2060 SUPER JS NE6206ST19P2-1061J 8GB GDDR6 256-bit PCI-E 3.0 Desktop Graphics Card,"R14,999.00","Save: R 5,100!",https://www.wootware.co.za/palit-geforce-rtx-2060-super-js-ne6206st19p2-1061j-8gb-gddr6-256-bit-pci-e-3-0-desktop-graphics-card.html
Palit GeForce RTX 2070 SUPER JS LE NE6207S019P2-1040J 8GB GDDR6 256-bit PCI-E 3.0 Desktop Graphics Card,"R5,799.00","Save: R 5,000!",https://www.wootware.co.za/palit-geforce-rtx-2070-super-js-le-ne6207s019p2-1040j-8gb-gddr6-256-bit-pci-e-3-0-desktop-graphics-card.html
Palit GeForce RTX 2080 SUPER GameRock NE6208S020P2-1040G 8GB GDDR6 256-bit PCI-E 3.0 Desktop Graphics Card,"R2,999.00","Save: R 4,000!",https://www.wootware.co.za/palit-geforce-rtx-2080-super-gamerock-ne6208s020p2-1040g-8gb-gddr6-256-bit-pci-e-3-0-desktop-graphics-card.html
Sunix D2V17C0 DisplayPort to VGA Adapter,"R1,999.00",Save: R 50!,https://www.wootware.co.za/sunix-d2v17c0-displayport-vga.html
XFX Radeon RX 5500 XT THICC II Pro RX-55XT4DFD6 4GB GDDR6 128-bit PCI-E 4.0 Desktop Graphics Card,"R10,799.00","Save: R 1,550!",https://www.wootware.co.za/xfx-radeon-rx-5500-xt-thicc-ii-pro-rx-55xt4dfd6-4gb-gddr6-128-bit-pci-e-4-0-desktop-graphics-card.html
XFX Radeon RX 5500 XT THICC II Pro RX-55XT8DFD6 8GB GDDR6 128-bit PCI-E 4.0 Desktop Graphics Card,"R1,229.00","Save: R 1,800!",https://www.wootware.co.za/xfx-radeon-rx-5500-xt-thicc-ii-pro-rx-55xt8dfd6-8gb-gddr6-128-bit-pci-e-4-0-desktop-graphics-card.html
XFX Radeon RX 5600 XT THICC III Pro RX-56XT6TF48 6GB GDDR6 14Gbps PCI-E 4.0 Desktop Graphics Card,"R4,249.00","Save: R 2,000!",https://www.wootware.co.za/xfx-radeon-rx-5600-xt-thicc-iii-pro-rx-56xt6tf48-6gb-gddr6-14gbps-pci-e-4-0-desktop-graphics-card.html
XFX Radeon RX 570 RS XXX Edition RX-570P4DFD6 4GB GDDR5 256-bit PCI-E 3.0 Desktop Graphics Card,"R6,699.00","Save: R 2,720!",https://www.wootware.co.za/xfx-radeon-rx-570-rs-xxx-edition-rx-570p4dfd6-4gb-gddr5-256-bit-pci-e-3-0-desktop-graphics-card.html
[OPENBOX] Fractal Design FD-ACC-FLEX-VRC-25-BK Flex VRC-25 21cm PCI-E 3.0 x16 Vertical GPU Riser Cable,"R9,999.00",Save: R 120!,https://www.wootware.co.za/openbox-fractal-design-fd-acc-flex-vrc-25-bk-flex-vrc-25-21cm-pci-e-3-0-x16-vertical-gpu-riser-cable.html
[OPENBOX] MSI Atlas Mystic ARGB Acrylic Graphics Card Support Bracket,"R7,799.00",Save: R 83!,https://www.wootware.co.za/openbox-msi-atlas-mystic-argb-acrylic-graphics-card-support-bracket.html
[OPENBOX] Phanteks PH-CBRS_FL22 Flat Line 22cm PCI-E 3.0 x16 Vertical GPU Riser Cable,"R8,699.00",Save: R 260!,https://www.wootware.co.za/openbox-phanteks-ph-cbrs-fl22-flat-line-22cm-pci-e-3-0-x16-vertical-gpu-riser-cable.html
